Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,std_20,Bollinger_Band_Upper,Bollinger_Band_Lower,%K,%D,TR,ATR,Daily returns,Weekly returns,Label
2012-01-02,558.5,573.1500244140625,548.1500244140625,552.5999755859375,525.1691284179688,226540,,552.5999755859375,,0.0,0.0,,,,,,,,,,1
2012-01-03,555.25,564.9000244140625,553.0,557.1500244140625,529.4933471679688,170029,,553.0333135695685,,0.36296685808406437,0.07259337161681288,,,,,,12.300048828125,,0.008233892560890022,,1
2012-01-04,561.9000244140625,583.7000122070312,558.0,568.2000122070312,539.994873046875,417747,,554.4777610588507,,1.5246867348472506,0.36301204426290046,,,,,,26.54998779296875,,0.01983305628423815,,1
2012-01-05,568.9000244140625,589.7000122070312,562.0,571.4000244140625,543.0359497070312,321266,,556.0894051879185,,2.6727624071189666,0.8249621168341137,,,,,,27.70001220703125,,0.005631841144461802,,1
2012-01-06,571.4000244140625,591.7999877929688,562.25,570.9000244140625,542.5608520507812,442323,,557.4999403523132,,3.501907023205149,1.3603510981083207,,,,,,29.54998779296875,,-0.0008750437147998502,,1
2012-01-09,578.5,585.5,566.0,580.0999755859375,551.3040161132812,128279,,559.6523246602774,,4.845513217345911,2.0573835219558387,,,,,,19.5,,0.016114820070847413,0.04976475066044106,1
2012-01-10,575.0999755859375,597.9000244140625,574.0,589.1500244140625,559.905029296875,201647,,562.4616293987331,,6.564917826197188,2.9588903828041087,,,,,,23.9000244140625,,0.015600843318401836,0.05743515857089543,1
2012-01-11,594.4500122070312,612.0,594.0,608.5999755859375,578.3892822265625,247409,,566.8557576070382,,9.388778877313484,4.244868081705984,,,,,,22.8499755859375,,0.03301357950586348,0.07110165876621988,1
2012-01-12,612.0,631.9000244140625,606.0499877929688,620.75,589.9362182617188,320474,,571.988542596844,,12.463443712474373,5.888583207859662,,,,,,25.85003662109375,,0.019963892378347392,0.08636677192400022,1
2012-01-13,626.7000122070312,639.0999755859375,621.25,626.9000244140625,595.781005859375,151854,,577.2182075318171,,15.220935844705537,7.755053735228837,,,,,,18.3499755859375,,0.009907409446737736,0.09809072973411603,0
2012-01-16,616.0999755859375,644.0,612.3499755859375,634.9500122070312,603.4313354492188,258026,,582.7164746437423,,17.850070463474367,9.774057080877943,,,,,,31.6500244140625,,0.012840943498913848,0.09455273044218249,0
2012-01-17,630.5,649.4000244140625,630.5,640.0999755859375,608.32568359375,150330,,588.1815699715705,,20.117337451841536,11.842713155070662,,,,,,18.9000244140625,,0.008110817040549945,0.08648043632442715,0
2012-01-18,636.5,694.9000244140625,632.0,638.3499755859375,606.6627197265625,761191,,592.959513363415,,21.52482768544155,13.77913606114484,,,,,,62.9000244140625,,-0.002733947924928537,0.04888268352518055,0
2012-01-19,640.0999755859375,660.2000122070312,616.0,622.4000244140625,591.5044555664062,209576,,595.7633715587148,82.86256163863952,21.10990424010174,15.245289696936222,,,,50.596252129471885,,44.20001220703125,,-0.02498621725055228,0.0026581142393273804,0
2012-01-20,617.0999755859375,636.9000244140625,588.0,600.7000122070312,570.8816528320312,243772,,596.2335278109354,68.80377263228623,18.813197954558404,15.95887134846066,,,,33.61522480633493,,48.9000244140625,29.507154192243302,-0.03486505680564522,-0.04179296727818649,0
2012-01-23,598.0,602.9500122070312,586.2999877929688,595.0499877929688,565.5119018554688,126647,,596.1208097139861,64.68991523679523,16.3486745815203,16.03683199507259,,,,27.0635362933967,37.09167107640118,16.6500244140625,29.817866734095983,-0.009405733809299877,-0.06283963091105937,1
2012-01-24,589.0,604.2999877929688,588.0,593.3499755859375,563.896484375,109694,,595.85692074941,60.509808222532264,14.095857009701149,15.6486369979983,,,,23.58914208191844,28.089301060550024,16.29998779296875,29.085723876953125,-0.0028569233541816397,-0.07303546599452027,1
2012-01-25,589.0,605.4500122070312,589.0,593.4000244140625,563.9439697265625,108299,,595.6229306222341,59.44206008583691,12.17418494958281,14.953746588315203,,,,23.482863687102512,24.71184735413922,16.45001220703125,28.282152448381698,8.434959161429667e-05,-0.07041584223546926,1
2012-01-27,589.0,612.4500122070312,589.0,602.6500244140625,572.7348022460938,291750,,596.2921776500273,62.67465069860279,11.267756014167276,14.216548473485618,,,,28.432907271089796,25.168304346703582,23.45001220703125,27.846439906529017,0.015588135523138424,-0.03173200389667874,0
2012-01-30,597.0,608.7000122070312,596.0999755859375,598.0,568.315673828125,80867,598.2350036621094,596.4548273976437,57.415084321508935,10.058241299381848,13.384887038664866,26.52133412204643,651.2776719062023,545.1923354180166,19.85111261665588,23.922294524949393,12.60003662109375,27.353585379464285,-0.007715961545979533,-0.004494776347866436,1
2012-01-31,600.1500244140625,607.4500122070312,595.25,600.1500244140625,570.3588256835938,86037,600.6125061035157,596.8067509230169,54.8330383480826,9.16750389718868,12.54141041036963,24.2490404242495,649.1105869520147,552.1144252550166,12.753252256642067,20.34575738146258,12.20001220703125,26.517870221819198,0.003595358551943928,0.00857077006254503,1
2012-02-01,602.25,613.0,599.0,602.6500244140625,572.7348022460938,108469,602.8875061035156,597.3632531602594,46.92826785111092,8.564589933679258,11.746046315031556,21.985587306114194,646.8586807157441,558.9163314912872,15.055277263063122,15.886547378787022,14.0,25.885729108537948,0.004165625090894132,0.015673799967617974,1
2012-02-02,605.9500122070312,608.5,591.2999877929688,596.5499877929688,566.9376220703125,46798,604.3050048828125,597.2857993157556,36.67401821238461,7.508006671313183,10.898438386287882,20.494814214990225,645.2946333127929,563.315376452832,9.43830252632632,12.415610682010502,17.20001220703125,25.267870221819198,-0.010122021694141004,0.005308330383061,1
2012-02-03,596.7999877929688,621.0,592.3499755859375,602.5,572.5921630859375,318885,605.8600036621094,597.7823898571123,36.53421737654204,7.069282790860029,10.132607267202312,18.9915087166236,643.8430210953566,567.8769862288623,14.917133281964903,13.136904357118114,28.6500244140625,26.003587995256698,0.00997403793275442,-0.0002489411897200755,1
2012-02-06,608.0,618.0,602.0,608.2000122070312,578.0090942382812,98369,607.7250030517578,598.7745443666284,34.84421359854484,7.099693456127397,9.52602450498733,17.116599668215102,641.9582023881879,573.4918037153276,20.165761536961384,14.840399115084201,16.0,24.885729108537948,0.009460601173495897,0.017056876600386683,1
2012-02-07,609.75,611.0,604.1500244140625,607.7999877929688,577.629150390625,99110,609.1100036621094,599.6341104072324,30.65873235740648,7.010700508920195,9.022959705773903,15.836467984482917,640.7829396310752,577.4370676931436,19.797415055221062,18.293436624715785,6.8499755859375,24.025011335100448,-0.000657718523567441,0.012746751758237584,1
2012-02-08,625.0,639.0,606.0,610.9000244140625,580.5753173828125,199992,610.1975036621094,600.707054598359,33.82446665410241,7.108379035623784,8.640043571743881,15.124450270927579,640.4464042039646,579.9486031202542,33.28826589184805,24.41714749467683,33.0,21.889295305524552,0.005100422315490016,0.013689537319808709,1
2012-02-09,609.4500122070312,622.2999877929688,608.9500122070312,619.0999755859375,588.3681030273438,420389,610.7225036621094,602.4587613590808,47.859896612598064,7.758027786374441,8.463640414669994,15.247813189814016,641.2181300417374,580.2268772824814,62.239051604228216,38.44157751709911,13.3499755859375,19.685721261160715,0.01342273832733909,0.03780066759601497,0
2012-02-10,624.9500122070312,637.0,609.0,624.0,593.0250854492188,410293,610.8850036621094,604.5103078963112,69.31998190208299,8.569486415732513,8.484809614882499,15.377073562448588,641.6391507870065,580.1308565372123,71.53700849048627,55.68810866218752,28.0,18.192862374441965,0.007914754655619083,0.03568464730290466,0
2012-02-13,628.0999755859375,651.7000122070312,626.2000122070312,632.5999755859375,601.1980590820312,297100,611.1700012207032,607.1855143429423,79.68369888380774,9.793624574754517,8.746572606856903,15.738100064816264,642.6462013503357,579.6938010910707,70.01564684317992,67.93056897929813,27.70001220703125,18.982147216796875,0.013782012156951184,0.04011832109368729,0
2012-02-14,633.0,633.0,611.5999755859375,614.4500122070312,583.9490966796875,89649,610.1450012207031,607.8773712823793,63.237139944877,9.193238594192508,8.835905804324025,14.74399990167946,639.633001024062,580.6570014173442,40.59012320922205,60.71425951429608,21.4000244140625,19.346435546875,-0.02869105924655635,0.010941139433401359,0
