Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,std_20,Bollinger_Band_Upper,Bollinger_Band_Lower,%K,%D,TR,ATR,Daily returns,Weekly returns,Label
2012-01-02,343.8999938964844,346.0,334.8999938964844,337.0,303.91387939453125,3061024,,337.0,,0.0,0.0,,,,,,,,,,0
2012-01-03,339.25,340.0,327.7749938964844,332.20001220703125,299.5851745605469,6255640,,336.5428583054316,,-0.38290500912575,-0.07658100182515,,,,,,12.225006103515625,,-0.014243287219491862,,1
2012-01-04,333.5,333.7749938964844,318.04998779296875,319.5249938964844,288.15460205078125,7171646,,334.9221093141033,,-1.6896507930812845,-0.3991949600763769,,,,,,15.725006103515625,,-0.03815477978564208,,1
2012-01-05,320.0,325.8500061035156,314.04998779296875,325.07501220703125,293.15966796875,8515844,,333.9842905420012,,-2.251462686870809,-0.7696485054352634,,,,,,11.800018310546875,,0.017369590537712032,,1
2012-01-06,323.0,329.5,319.29998779296875,327.79998779296875,295.6170959472656,4451408,,333.39530932780764,,-2.4485940362679344,-1.1054376116017977,,,,,,10.20001220703125,,0.008382605502148088,,1
2012-01-09,326.92498779296875,327.92498779296875,319.7250061035156,326.5249938964844,294.4672546386719,2521148,,332.7409935724435,,-2.6768463839622427,-1.419719366073887,,,,,,8.199981689453125,,-0.003889548334241044,-0.03108310416473481,1
2012-01-10,329.45001220703125,347.29998779296875,328.32501220703125,344.6000061035156,310.7677307128906,4719090,,333.8704233373075,,-1.3832898833446166,-1.412433469528033,,,,,,20.774993896484375,,0.055355677344446796,0.037326891754466685,1
2012-01-11,345.75,346.25,334.54998779296875,340.17498779296875,306.77716064453125,4350152,,334.4708580473705,,-0.7070486169402557,-1.2713564990104775,,,,,,11.70001220703125,,-0.012841027951745354,0.06462716310441219,1
2012-01-12,339.0,344.4750061035156,336.0,343.0,309.3247985839844,3569874,,335.28315728095424,,0.05618467230709712,-1.0058482647469627,,,,,,8.475006103515625,,0.008304585311694312,0.05514108165764786,0
2012-01-13,345.0,349.3500061035156,341.0,346.17498779296875,312.1881103515625,2929640,,336.3204744725747,,0.9067945699051734,-0.6233196978165355,,,,,,8.350006103515625,,0.009256524177751357,0.05605552374701506,0
2012-01-16,343.3500061035156,345.45001220703125,340.8999938964844,343.8999938964844,310.1364440917969,2980790,,337.042333465328,,1.3814119900142146,-0.2223733602503855,,,,,,5.274993896484375,,-0.006571803211400495,0.053211853073361626,0
2012-01-17,347.25,354.5,345.0,352.79998779296875,318.16259765625,4886072,,338.5430624489128,,2.4474916813859977,0.31159964807689117,,,,,,10.600006103515625,,0.02587959887886271,0.023795651608287782,0
2012-01-18,354.0,354.82501220703125,336.5,342.0249938964844,308.4455261230469,5468830,,338.8746749677291,,2.3953039870844464,0.7283405158784022,,,,,,18.32501220703125,,-0.030541366976484685,0.005438395443234434,1
2012-01-19,346.5,348.3500061035156,335.20001220703125,336.4750061035156,303.4404296875,6062714,,338.6461350758992,49.683833824101846,1.8843852119151734,0.9595494550857564,,,,54.99694637291972,,13.149993896484375,,-0.016226848598814625,-0.019023305820654146,1
