Date,Open,High,Low,Close,Adj Close,Volume
2007-01-02,27.43523597717285,27.440189361572266,26.818462371826172,26.95717430114746,22.168991088867188,277331
2007-01-03,27.3460636138916,27.3460636138916,26.850664138793945,26.981945037841797,22.189361572265625,137848
2007-01-04,26.999284744262695,27.118179321289062,26.57819366455078,26.731767654418945,21.98362159729004,68409
2007-01-05,27.440189361572266,27.440189361572266,26.55590057373047,26.798646926879883,22.038618087768555,44287
2007-01-08,26.850664138793945,26.98689842224121,26.362695693969727,26.75653839111328,22.003990173339844,40633
2007-01-09,26.558378219604492,27.370834350585938,26.1571044921875,26.754060745239258,22.001951217651367,52462
2007-01-10,26.808555603027344,27.197444915771484,25.95894432067871,26.122426986694336,21.482505798339844,93136
2007-01-11,26.461774826049805,26.652503967285156,26.181875228881836,26.491498947143555,21.786027908325195,186273
2007-01-12,26.454343795776367,29.674442291259766,26.454343795776367,28.11888885498047,23.12435531616211,1964090
2007-01-15,28.98088264465332,30.1673641204834,28.346771240234375,28.554838180541992,23.48287582397461,1645560
2007-01-16,28.970975875854492,29.463897705078125,27.99256134033203,28.554838180541992,23.48287582397461,856722
2007-01-17,28.956113815307617,28.956113815307617,28.237783432006836,28.383926391601562,23.34231948852539,384336
2007-01-18,28.708412170410156,28.93134307861328,28.004945755004883,28.19319725036621,23.185468673706055,776847
2007-01-19,28.287322998046875,29.27812385559082,26.25618553161621,27.972745895385742,23.004175186157227,1556157
2007-01-22,28.460712432861328,28.460712432861328,27.796878814697266,27.91082000732422,22.953245162963867,243682
2007-01-23,27.799354553222656,28.185766220092773,27.504592895507812,27.720090866088867,22.86602783203125,284901
2007-01-24,27.841463088989258,28.138702392578125,27.246984481811523,27.51449966430664,22.69644546508789,200363
2007-01-25,27.59376335144043,28.287322998046875,27.549177169799805,27.97026824951172,23.072399139404297,259810
2007-01-29,28.378971099853516,29.176565170288086,28.044578552246094,28.443374633789062,23.46265983581543,3854745
2007-01-31,28.733182907104492,28.928865432739258,28.336862564086914,28.413650512695312,23.438140869140625,249778
2007-02-01,28.634103775024414,28.78272247314453,27.990083694458008,28.47062110900879,23.485136032104492,196810
2007-02-02,28.733182907104492,28.733182907104492,28.386402130126953,28.490436553955078,23.50147819519043,159325
2007-02-05,28.55979347229004,28.733182907104492,28.257598876953125,28.495391845703125,23.505565643310547,865341
2007-02-06,28.51025390625,28.51025390625,27.990083694458008,28.19319725036621,23.25629425048828,1678967
2007-02-07,28.435943603515625,29.07996368408203,28.138702392578125,28.23282814025879,23.288990020751953,218490
2007-02-08,28.4334659576416,28.73070526123047,28.287322998046875,28.51272964477539,23.519872665405273,241804
2007-02-09,28.832263946533203,29.07996368408203,27.74238395690918,28.22292137145996,23.28081512451172,571942
2007-02-12,28.733182907104492,28.98088264465332,27.3460636138916,27.846418380737305,22.97023582458496,428845
2007-02-13,27.94054412841797,28.336862564086914,27.358449935913086,27.430282592773438,22.626972198486328,323657
2007-02-14,27.49468421936035,28.378971099853516,25.822710037231445,28.08173370361328,23.164342880249023,526463
2007-02-15,28.728229522705078,29.07996368408203,28.25264549255371,28.96849822998047,23.895835876464844,573880
2007-02-19,29.471328735351562,29.723983764648438,29.12950325012207,29.439128875732422,24.2840518951416,452987
2007-02-20,29.575363159179688,29.624902725219727,28.485483169555664,28.70098114013672,23.67515754699707,735123
2007-02-21,29.426742553710938,29.649673461914062,28.733182907104492,29.27812385559082,24.151233673095703,753716
