Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,std_20,Bollinger_Band_Upper,Bollinger_Band_Lower,%K,%D,TR,ATR,Daily returns,Weekly returns,Label
2012-01-02,90.94999694824219,91.9000015258789,89.0999984741211,90.94999694824219,77.33270263671875,694783,,90.94999694824219,,0.0,0.0,,,,,,,,,,1
2012-01-03,91.80000305175781,94.80000305175781,91.5999984741211,94.55000305175781,80.39370727539062,1175311,,91.29285467238653,,0.28717997406961615,0.05743599481392323,,,,,,3.850006103515625,,0.039582256452018516,,0
2012-01-04,94.94999694824219,97.0,94.30000305175781,95.4000015258789,81.11643981933594,1653611,,91.68401151557627,,0.5767119690789002,0.16129118966691863,,,,,,2.6999969482421875,,0.008989935977641306,,0
2012-01-05,95.0,95.4000015258789,92.5,93.0999984741211,79.1607894897461,847775,,91.81886741639006,,0.613505032617411,0.2517339582570171,,,,,,2.9000015258789062,,-0.024109046278514956,,0
2012-01-06,92.5,94.69999694824219,91.3499984741211,93.5,79.50091552734375,733883,,91.97897528149576,,0.6672489501878687,0.33483695664318747,,,,,,3.3499984741210938,,0.004296471884369435,,1
2012-01-09,94.0,94.94999694824219,92.5,93.0999984741211,79.1607894897461,649944,,92.08573939507913,,0.6698430778417617,0.40183818088290235,,,,,,2.4499969482421875,,-0.004278091185870636,0.023639379857290477,1
2012-01-10,93.25,94.80000305175781,92.75,93.94999694824219,79.8835220336914,808847,,92.26328773347561,,0.7320481207729301,0.46788016886090794,,,,,,2.0500030517578125,,0.009129951536544612,-0.006345913105758161,1
2012-01-11,94.6500015258789,95.4000015258789,92.44999694824219,92.9000015258789,78.99073791503906,651931,,92.32392714227592,,0.6886815181997292,0.5120404387286722,,,,,,2.9500045776367188,,-0.011176109169452442,-0.026205450314608525,1
2012-01-12,92.94999694824219,94.5999984741211,92.5,92.9000015258789,78.99073791503906,569114,,92.37879136928572,,0.6468566128423845,0.5390036735514148,,,,,,2.0999984741210938,,0.0,-0.002148194967992234,1
2012-01-13,93.9000015258789,96.5,92.8499984741211,94.1500015258789,80.0535888671875,2114712,,92.54747805086603,,0.7064313267323001,0.5724892041875919,,,,,,3.6500015258789062,,0.013455328089007512,0.006951887977314497,0
2012-01-16,86.0,99.19999694824219,86.0,98.5,83.7522964477539,2862414,,93.1143849031645,,1.092064598208637,0.6764042829918009,,,,,,13.199996948242188,,0.04620285080850928,0.05800216556802562,0
2012-01-17,99.94999694824219,100.80000305175781,96.44999694824219,97.19999694824219,82.64692687988281,3182287,,93.50349081221952,,1.2780497999577562,0.7967333863849919,,,,,,4.350006103515625,,-0.013198000525460052,0.03459286967077224,0
2012-01-18,97.0,97.5,92.1500015258789,93.0,79.07577514648438,1422930,,93.45553930629386,,1.0741575399303827,0.8522182170940701,,,,,,5.349998474121094,,-0.0432098465031705,0.0010764098221596186,1
2012-01-19,94.75,96.0999984741211,93.3499984741211,93.9000015258789,79.84101104736328,1520629,,93.49786904149244,56.876466079434614,0.9739667737120214,0.8765679284176604,,,,53.37837768175741,,3.0999984741210938,,0.009677435762138753,0.010764262471206099,1
2012-01-20,94.55000305175781,96.19999694824219,91.5,92.6500015258789,78.77816772460938,1488319,,93.41711975429115,53.7445027198618,0.7846552984844095,0.8581854024310103,,,,44.9324334773639,,4.6999969482421875,4.050000326974051,-0.013312033862486139,-0.015932023108759075,1
2012-01-23,93.0,93.9000015258789,91.1500015258789,92.05000305175781,78.26800537109375,1047711,,93.28691816357369,43.65482135208383,0.5795292752453207,0.8024541769938724,,,,40.878390569245504,46.39640057612227,2.75,3.971428462437221,-0.006475968313432778,-0.0654822025202253,1
2012-01-24,92.1500015258789,94.0999984741211,92.1500015258789,93.30000305175781,79.33084869384766,1178358,,93.28816434340075,44.776122802136385,0.5119287809668691,0.7443490977884719,,,,49.32433477363901,45.045052940082805,2.0499954223632812,3.924999782017299,0.01357957586701164,-0.04012339525649444,1
2012-01-25,93.5,96.19999694824219,91.80000305175781,95.25,80.98888397216797,4269611,,93.47500583450544,55.44304394030759,0.6086867966373717,0.7172166375582518,,,,62.49998711251189,50.900904151798805,4.399993896484375,4.032142094203404,0.020900288150692115,0.024193548387096753,1
2012-01-27,95.0,98.94999694824219,94.0,97.0999984741211,82.5619125366211,2904708,,93.82024322875455,58.49056671674959,0.8251359829571072,0.738800506638023,,,,74.99997422502379,62.27476537039157,4.9499969482421875,4.146427699497768,0.019422556158751547,0.034078774187881855,1
2012-01-30,98.0,100.19999694824219,96.55000305175781,97.9000015258789,83.24212646484375,3746496,94.26750030517579,94.20879163800448,61.11112288487309,1.0491333269893488,0.8008670707082882,2.0319340000787047,98.3313683053332,90.20363230501837,80.40539913581661,72.6351201577841,3.649993896484375,4.232141767229352,0.008238960497728876,0.0566648668487455,1
2012-01-31,102.0,108.8499984741211,100.75,107.75,91.61734771728516,17917625,95.10750045776368,95.4984305296231,72.54903134086399,1.9984287502836509,1.0403794066233607,3.5176721085605873,102.14284467488486,88.0721562406425,95.18600197996992,83.53045844693678,10.949996948242188,4.867855616978237,0.1006128531215329,0.17055943973640497,1
2012-02-01,116.0,116.0,108.0,109.1500015258789,92.80773162841797,10809985,95.83750038146972,96.79858014831413,76.25202197463048,2.831085642390221,1.3985206537767327,4.709058232596171,105.25561684666206,86.41938391627738,77.16667175292969,84.25269095623874,8.25,5.246426718575614,0.012993053604444693,0.16988207883903672,1
