Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,std_20,Bollinger_Band_Upper,Bollinger_Band_Lower,%K,%D,TR,ATR,Daily returns,Weekly returns,Label
2012-01-02,414.3500061035156,414.3500061035156,402.5,403.8949890136719,351.78802490234375,166910,,403.8949890136719,,0.0,0.0,,,,,,,,,,1
2012-01-03,408.8999938964844,410.5,402.510009765625,409.885009765625,357.00537109375,115180,,404.46546718052457,,0.47783641326128645,0.0955672826522573,,,,,,7.989990234375,,0.014830638940535046,,1
2012-01-04,410.8999938964844,412.5,408.0050048828125,412.0899963378906,358.9259033203125,110270,,405.1916128145594,,1.02266060704261,0.2809859475303279,,,,,,4.4949951171875,,0.0053795247928838386,,0
2012-01-05,411.8999938964844,413.6400146484375,409.7149963378906,410.79998779296875,357.80218505859375,32280,,405.7257437648841,,1.3349562526375962,0.4917800085517816,,,,,,3.925018310546875,,-0.003130404902777939,,0
2012-01-06,410.75,415.0,407.5,412.94000244140625,359.6661071777344,151570,,406.41281601979097,,1.735132570826579,0.7404505210067411,,,,,,7.5,,0.005209383427528191,,0
2012-01-09,413.8999938964844,414.70001220703125,409.0,410.5350036621094,357.5713806152344,184540,,406.8054053190594,,1.8370356802236643,0.9597675528501258,,,,,,5.70001220703125,,-0.005824087676364442,0.01643995303000101,0
2012-01-10,409.8999938964844,412.5150146484375,408.45001220703125,410.17498779296875,357.2577819824219,234660,,407.1263179356222,,1.867220204518162,1.1412580831837331,,,,,,4.06500244140625,,-0.0008769431739782396,0.0007074618989104664,0
2012-01-11,406.4049987792969,410.0,405.20001220703125,406.2250061035156,353.8174743652344,406730,,407.0404787135168,,1.5544919311797685,1.2239048527829404,,,,,,4.9749755859375,,-0.00962999160603828,-0.01423230431821998,0
2012-01-12,406.989990234375,406.989990234375,394.30999755859375,395.864990234375,344.79400634765625,945020,,405.97614647740807,,0.46532188209511105,1.0721882586453746,,,,,,12.67999267578125,,-0.025503146565282186,-0.036355886081770206,1
2012-01-13,399.3949890136719,399.3999938964844,392.5,394.31500244140625,343.44403076171875,210420,,404.8655613311222,,-0.5169650387874754,0.7543575991588046,,,,,,6.899993896484375,,-0.003915445495826897,-0.04510340458634243,1
2012-01-16,394.989990234375,401.8949890136719,394.32000732421875,399.7099914550781,348.14300537109375,271360,,404.37455467626086,,-0.850302220282515,0.4334256352705408,,,,,,7.579986572265625,,0.01368192683582592,-0.026368061457533565,1
2012-01-17,394.0050048828125,407.3999938964844,394.0050048828125,405.6700134277344,353.3341369628906,368650,,404.49793170021076,,-0.6263304276774875,0.22147442268093515,,,,,,13.394989013671875,,0.014910865627751235,-0.01098305479199091,1
2012-01-18,408.4700012207031,408.4700012207031,401.5050048828125,403.7950134277344,351.7010192871094,296000,,404.43098710283203,,-0.5932889328709621,0.05852175157055571,,,,,,6.964996337890625,,-0.004621983232522053,-0.005981888459033025,1
